,title,description,title_label,description_label
534, 팔레스타인이 가자 통치 아랍연맹   트럼프   가자 점령안  대안 채택,아랍연맹이  일 현지시간  이집트 카이로에서 열린 특별정상회의에서 도널드  트럼프  미국 대통령의  회의에 참석한 마무드 아바스   수반은 이집트안에 대한 환영 의사를 밝히며 도널드  트럼프  미국 대통령이 가자지구  ,0,0
535,유럽 돈 푼다 트럼프  폭풍 에 유로화 상승 증시는 급락,우르줄라 폰데어라이엔   집행위원장 유로화가 올해 들어 달러 대비 가장 강세를 기록했다  유럽이 재정준칙을 완화해 유럽 방위산업에 대한 막대한 투자를 하기로 결정하면서 투자자들은 막대한 돈이 경기를  ,0,0
536,  실시간뉴스  최상목 대행  마은혁 임명  숙고  계속,  최상목 대행  마은혁 임명  숙고  계속   선관위 대국민 사과 채용비리 논란은 계속   야권 원로도 개헌 호소 이재명 입장 주목    트럼프 발 관세전쟁 본격화 한국 기업 비상,1,1
537, 국방차관 후보   정치 상황 보면 한 미 일 안보협력 지속 불분명 ,도널드  트럼프  미국 대통령  기 행정부 출신인 콜비 후보자는 이날 상원 군사위원회의 인사청문회에 출석해  콜비 후보자는 나토 동맹에 대해서는  매우 성공적 이라면서도  그러나 지속되기 위해서는  트럼프  대통령이  ,0,1
538,미 국방차관 후보  한국 정치 상황  한미일 협력 지속 불분명 ,또  트럼프  대통령의 말처럼 타이완의 방위비 수준이 국민총생산 대비   정도는 되어야 하며 자국의 국방에 집중해야 한다고 강조했습니다  한국에 대해서는 훨씬 강력한 군대를 보유한 신뢰할 수 있는 모델이라며 동맹이  ,1,1
539, 유럽증시    관세 정책 주시하며 하락  스톡스   ,이투데이 변효선 기자 | 유럽증시가  일 현지시간  도널드  트럼프  미국 행정부의 관세 정책을   트럼프  대통령은 전날 멕시코와 캐나다에 대한   관세가 예정대로 발효될 것이며 새로운 수입 관세를 협상할  ,0,0
540,칼라일    트럼프  관세발 변동성에 대비해야 ,세계  대 사모펀드  중 하나인 칼라일 그룹의 하비 슈워츠  는 현지시간  일  트럼프  관세발 변동성에 대비해야 한다 고 경고했습니다  슈워츠  는  현재로서는 관세가 궁극적으로 어떻게 해결될지 정확히 알 수  ,0,0
541,관세전쟁 격화 양상에 뉴욕증시  대 지수 하락 다우  ,  뉴욕증권거래소 미국 도널드  트럼프  행정부가  일 현지시간  멕시코 캐나다 중국 등  개국산 수입품에 신규 관세 부과를 발효하고 이들  개국이 보복 조치에 나서거나 보복을 예고  관세전쟁이 격화  ,0,0
542, 초점  중국  남미 무역 지배력 확대 트럼프  행정부 영향력 제한,중국이 남미에서 무역 지배력을 확대하면서 도널드  트럼프  미국 대통령의 영향력이 제한되고 있다는 분석이   트럼프  대통령은 관세 부과와 무역 압박을 통해 미국의 경제적 이익을 관철하려는 전략을 펴고 있다  멕시코  ,0,1
543,뉴욕연은 총재  관세 물가 영향 연내 나타날 것 불확실성 있어 ,미국 뉴욕 연방준비은행 연은  존 윌리엄스 총재는  일 현지시간  도널드  트럼프  미 행정부의 관세 정책이 물가에 미치는 영향이 연내 나타날 것으로 본다고 밝혔다  연합뉴스에 따르면 윌리엄스 총재는 이날 미국 뉴욕에서  ,0,0
544,중국    유전체 분석기업 일루미나 제품 수입 금지,이는 도널드  트럼프  미국 대통령의 중국산 제품에 대한 추가   관세가 발효된 지 불과 몇 분도 안돼  중국은  트럼프  행정부의  월  일 관세에 보복할 때처럼 미국 유명 인사에 대한 처벌을 자제했지만 일루미나는  ,0,0
545, 트럼프  보복관세 발효 중국 캐나다 멕시코도 보복 예고,도널드  트럼프  대통령이 부과하기로 한 캐나다와 멕시코  중국에 대한 관세가  일 현지시각  발효됐다  중국과 캐나다  멕시코도 보복을 예고했다  도널드  트럼프  미국 대통령은 이날부터 부과하기 시작한 캐나다  의  ,0,0
546,레이 달리오  미국  우리 생애에 중국과 제조업 경쟁력 갖추기 어려워 ,이는 도널드  트럼프  대통령이 미국을   경쟁에서 앞서게 하려는 계획의 일환이다  달리오는  를  어떤 나라도 질 수 없는 전쟁 이라고 표현하며 승리가  이익보다 더 중요하다 고 강조했다  김현철 글로벌이코노믹 기자,1,1
547,  군사지원 중단에 젤렌스키  백악관 일 유감 바로잡을 때 ,볼로디미르 젤렌스키 우크라이나 대통령은 미국이 군사 지원을 중단한  일 현지 시각  도널드  트럼프  않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼 있다 고  ,1,1
548,트뤼도  트럼프    경제 붕괴시켜 병합할 생각   보복관세   철회까 ,뉴데일리 성재용 기자   쥐스탱 트뤼도 캐나다 총리는  일 현지시각  자국을 향한 도널드  트럼프  미국  캐나다   가디언 등에 따르면 트뤼도 총리는 이날 캐나다 오타와 국회의사당에서 기자회견을 열고  트럼프  ,0,0
549,뉴욕증시   관세전쟁  본격화에 일제 하락 마감 다우지수  종합 ,도널드  트럼프  미국 대통령이 멕시코 캐나다와 중국 수입품에 신규 관세 부과를 발효한 첫날인  일 현지   트럼프  대통령은 이날 자정 한국 시간  일 오후  시 부터 캐나다와 멕시코 수입품에 대해  의 전면 관세  ,0,1
550,오커스 그룹  일본과   드론 공동 연구 제안 미래 전장 주도권 확보  ,도널드  트럼프  대통령이 취임 후 이 체제를 철회할 것이라는 일부 추측에도 불구하고   트럼프  행정부는 오커스를 유지하겠다는 의지를 표명했다   대통령은 오커스를 매우 잘 알고 있으며  이를 지지하고 있다  이것은  ,0,0
551,캐나다  미국산 제품에   보복관세 북미 관세전쟁 현실화,트뤼도 총리  억 캐나다달러 미국 제품에   관세 부과   트럼프 가 협상한 미 멕시코 캐나다 무역협정 위반   트럼프  관세 부과에 중 멕시코 캐나다 보복관세  관세전쟁 확대 쥐스탱 트뤼도 캐나다 총리는  일  ,1,0
552,로이터  트럼프   일 의회 연설 때 광물협정 합의 발표 원해 ,로이터통신은 이날  트럼프  행정부 소식통들을 인용해 이같이 전하면서 특히 도널드  트럼프  대통령은 이날 오후  시 분 한국시간  일 오전  시  분  시작하는 상 하원 합동회의 연설 때 협정 합의를 발표하길 희망한다는  ,1,0
553,유럽 방위비 확대 발표에 유로화  껑충 올들어 최고치,도널드  트럼프  미국 대통령이 전날 캐나다와 멕시코에 관세 부과를 확정하면서  와 통상갈등도 가시화하고 있으나 유로화 강세에 영향을 미치지는 못했다  유로화는 지난해  월  트럼프  대통령 당선 이후  ,1,0
554, 트럼프  때문에 비트코인 샀다고 더 유망한 투자처가 있다는데,있으며   트럼프  행정부에서 이러한 흐름이 더욱 가속화될 것이다  김지윤   대표는 최근 매일경제와 만나  미국 대선에서 도널드  트럼프  대통령이 재집권하면서 가상자산 시장의 판도가 바뀌고 있다 며  ,0,1
555,젤렌스키 복장 지적에 이런 게 우리 정장 ,최근 군복 차림으로 백악관을 방문한 젤렌스키 우크라이나 대통령이  트럼프  미국 대통령과의 정상회담에서  정장이 있기는 하냐 고 조롱받아 논란이 일었는데요  이와 관련해 우크라이나 내부에서 반박이 이어지고  ,1,0
556,조류독감  돌연변이 출현  팬데믹 다시 오나,한다 면서  조 바이든 행정부는 조류 독감 백신을 위해 모더나의   기술에  억  천만 달러를 투자하는 등 백신 개발을 촉진하기 위한 조치를 취했으나  트럼프  행정부는 이 예산 집행을 철회할 가능성이 높다 고 전했다 ,1,0
557, 초점  머스크  정부 지원받고도 보조금 폐지 주장 이해 충돌 논란, 기 도널드  트럼프  미국 행정부의 새 권력기관으로 부상한 정부효율부를 이끌고 있는 일론 머스크 테슬라  공화당과 밀접한 관계를 유지해온 머스크는 도널드  트럼프  대통령의 재선을 공개적으로 지지했으며 최근에는  ,0,1
558, 트럼프    보복하려면 해봐  똑같이 상호관세 즉시 부과할테니 ,도널드  트럼프  미국 대통령은  일 현지시간 부터 부과하기 시작한 대 캐나다  의 관세에 대해 캐나다 측이  보복관세 로 맞불을 놓자 이에 상응하는 상호관세를 추가로 즉각 부과하겠다고 다시 맞받았다   트럼프  ,1,0
559,콜비  국방차관 후보  정치상황에 한미일 협력 불투명 종합 ,이윤희 특파원   도널드  트럼프  미국 행정부에서 미 국방정책을 설계할 엘브리지 콜비 미국 국방부 정책 담당  한다는  트럼프  대통령에 동의한다 고 말했다  그러면서  우리는 대만이 적절히 인센티브를 줄 필요가 있다  ,0,1
560,젤렌스키  미국 지원 중단에 공중 해상 휴전안 제시 , 일 현지시간  볼로디미르 젤렌스키 우크라이나 대통령이 도널드  트럼프  미국 대통령과의 백악관 정상회담을  유감 이라고 표현하면서 우크라이나가 종전을 위해 협상할 준비가 돼 있다고 밝혔다  지난달  일  트럼프  ,0,0
561,캐나다   에  조 보복 관세 트럼프 는  재맞불  예고  종합 ,쥐스탱 트뤼도 캐나다 총리는 도널드  트럼프  미국 대통령의   관세 부과에 관해  어리석은 짓 이라고  트뤼도 총리는 이날 회견에서  트럼프  행정부의 관세에 대해  어떠한 정당한 근거나 필요성도 전혀 없다 며  ,0,0
562, 금 유가  관세 전쟁 격화에 유가 하락 금은 상승,도널드  트럼프  미국 대통령은 예고했던 대로 멕시코와 캐나다산 수입품에  의 관세를 부과했고  중국산  그는  트럼프  대통령이 지난주 볼로디미르 젤렌스키 우크라이나 대통령과 정상회담서 얼굴을 붉힌 뒤  ,0,0
563,유럽 방위비 확대에 유로화  개월 만의 최고치,도널드  트럼프  미국 대통령이 전날 캐나다와 멕시코에 관세 부과를 확정하면서  와의 통상갈등도 가시화하고 있지만 유로화 강세에 영향을 미치지는 못했습니다  또 최근 들어 미국 경기둔화 조짐이 나타나면서   ,1,1
564,   유럽 재무장 계획  발표에 유로화 올들어 최고치,도널드  트럼프  미국 대통령이 전날 캐나다와 멕시코에 관세 부과를 확정하면서  와 통상갈등도 가시화하고 있으나 유로화 강세에 영향을 미치지는 못했다  유로화는 지난해  월  트럼프  대통령 당선 이후 보편관세로  ,1,0
565,뉴욕연은 총재  관세 물가 영향 연내 나타날 것 불확실성 있어 ,미국 뉴욕 연방준비은행 연은  존 윌리엄스 총재는  일 현지시간  도널드  트럼프  미 행정부의 관세 정책이 물가에 미치는 영향이 연내 나타날 것으로 내다봤다  윌리엄스 총재는 이날 미국 뉴욕에서 열린 블룸버그 인베스트  ,0,0
566,트뤼도  트럼프  캐나다경제 붕괴 원해 물러서지 않을 것 ,트뤼도 캐나다 총리 쥐스탱 트뤼도 캐나다 총리는  일 현지시간  자국을 향한 도널드  트럼프  미국 대통령의  트뤼도 총리는 이날 캐나다 오타와 의회에서 기자회견을 열고  트럼프  행정부의 관세에 대해  어떠한 정당한  ,1,0
567,뉴욕증시  관세 전쟁이 촉발한 롤러코스터 다우   마감,도널드  트럼프  미국 대통령이 캐나다와 멕시코  중국의 모든 수입품에 부과하는 고율 관세가 이날부터 발효된 가운데 대상국들이 보복에 나서면서 관세 전쟁이 악화할 것이라는 우려가 시장을 짓눌렀다   트럼프 의  ,1,1
568,  트뤼도  멍청한 무역전쟁 트럼프   트뤼도 주지사에게 관세 더  , 일 현지시간  캐나다에  의 관세 부과를 개시한 도널드  트럼프  미국 대통령이 캐나다가  보복관세 로 맞불을 놓자  상호관세를 즉각 같은 수준으로 인상할 것 이라고 응수했다   트럼프  대통령은 이날 자신의  ,0,0
569,  군사 지원 중단에 젤렌스키  백악관 회동 유감  상황 바로잡을 때 , 트럼프 가 군사 지원 중단한 날 젤렌스키   통해  미국과 일할 준비 돼 있다   우리 가운데 누구도 끝없는 전쟁을 원하지 않는다  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할  ,1,1
570,뉴욕 연은 총재  트럼프  관세정책 물가 영향 연내 나타날 것 ,미국 뉴욕 연방준비은행 연은  존 윌리엄스 총재는 도널드  트럼프  미 행정부의 관세 정책이 물가에 미치는 영향이 연내 나타날 것으로 본다고 밝혔습니다  윌리엄스 총재는 현지시간  일 미국 뉴욕에서 열린 블룸버그  ,0,0
571,테슬라  리비안   전기차 일제 하락 종합 ,  한 달간은   각각 폭락했다  특히  트럼프  당선 이후 상승분을 모두 반납했다  테슬라가 급락하자 다른 전기차도 모두 하락했다  리비안은   하락한  달러를  루시드는   하락한  달러를 각각 기록했다 ,0,0
572,  군사 원조 중단에 물러선 젤렌스키 러시아와 휴전 협정 체결 희망 ,아주경제 이건희 기자   블라디미르 젤렌스키 우크라이나 대통령 왼쪽 과 도널드  트럼프  미국 대통령  사진 연합뉴스  블라디미르 젤렌스키 우크라이나 대통령이 도널드  트럼프  대통령과 백악관  ,1,1
573,태광    시장 확대 기대감 고조  과점적 기자재 가치 부각,니치마켓인 피팅업은 업황 성장기에 공급 제약으로 인해 마진 변동성이 크지만  향후 도널드  트럼프  전  신한투자증권은 향후  트럼프  정부  년간의 정책 방향에 따라 태광의   관련 사업이 더욱 성장할 것으로  ,0,0
574, 트럼프  반도체 지각 변동  딜레마와  실리콘 방패 의 운명,도널드  트럼프 의 백악관 복귀로 글로벌 반도체 산업에 불확실성이 높아가고 있다  이런 가운데  미 중 기술  전기 공학을 전공하고 정치학 박사 학위를 보유한 쾅인 리우는 이 인터뷰에서  트럼프  행정부가 중국과의  ,1,0
575,최고치 찍은 유로화 증시는 관세전쟁에  급락 ,도널드  트럼프  미국 대통령이 전날 캐나다와 멕시코에 관세 부과를 확정해  와 통상갈등도 초읽기에 들어갔지만 유로화 강세에 영향을 미치지는 못했다  유로화는 지난해  월  트럼프  대통령 당선 후 관세로 인해  ,1,0
576, 트럼프   기 총력 대응 울산시  통상정책 대응전담반 가동,울산시가  트럼프   기 통상정책에 대응하기 위한 대책마련에 나선다  울산시는  일 오전 시청 본관  층 중회의실에서  수출유관기관 대책 회의 를 개최한다  이날 회의는  월부터 시행될 미국의 철강 알루미늄   관세  ,1,0
577,뉴욕에선 달러 증시  뚝    국제 금값 은값  상승 , 트럼프 발 글로벌 무역전쟁 격화 속에 이날엔 위험자산을 대표하는 뉴욕증시가 하락하고 안전자산을 대표하는 금값과 은값이 올랐다  글로벌 무역전쟁 격화로 인한 미국 경제 위축 우려 확대 속에 미국달러가치는  ,1,0
578, 국방차관 후보자  한국 상황 보면 한미일 협력 지속 불분명 ,한다 며  도널드  트럼프  대통령 말처럼  대만의 방위비 수준이 국민총생산 대비  대충   정도는 돼야 하며  이날 인사청문회에서 야당인 민주당 의원들은 지난달  일 백악관에서  트럼프  대통령과 볼로디미르 젤렌스키  ,1,0
579, 관광 재개 에 숨겨진  의 속내 북미대화 투자유치  손짓,이같은 관광 재개 등은 북한의 완전한 비핵화 원칙을 드러낸 도널드  트럼프  대통령에겐 기회로 다가올 수  특히  담판 을 선호하는  트럼프  대통령의 거래주의적 외교 방식을 봤을 때 긍정적인 반응이 나올 가능성도  ,0,1
580,무릎 꿇은 젤렌스키 트럼프  리더십 아래 평화 , 트럼프  대통령의 리더십 아래 평화를 위해 노력할 준비가 돼 있다며  공중과 해상에서 휴전을 즉시 시행할    밴스   미국 부통령    트럼프  대통령은 미국인에게 공정한 거래를 보장하는 동시에  미래 경제에 매우  ,1,1
581,미국 뉴욕증시  관세전쟁 격화 양상에  대 지수 하락 다우존스 ,연합뉴스에 따르면 미국 도널드  트럼프  행정부가  일 현지시간  멕시코 캐나다 중국 등  개국산 수입품에 신규 관세 부과를 발효하고 이들  개국이 보복 조치에 나서거나 보복을 예고  관세전쟁이 격화  ,1,0
582,  나토 대사 후보  미국 최대 위협은 러시아 아닌 중국 ,도널드  트럼프  미국 대통령이 요구해온   대비  로 인상할 것을 촉구했다  그는  만약 누군가의 방위비가  년 전 약속했던    보다 적다면  트럼프  대통령과 나토 동맹국들의  월 첫 정상회의는 매우 나쁜 장면을  ,0,1
583, 속보 관세전쟁 여파 천연가스 이틀째 급등  국제 유가는 사흘째 하락  ,도널드  트럼프  미국 대통령이 본격적으로 관세 정책을 시행하면서 경기 둔화 우려가 겹친 데다 주요   트럼프 가 강경 관세 정책을 본격적으로 밀어붙이면서 경기둔화 우려가 빠르게 확산되고 있다  미국  ,0,0
584,김여정  위협 증대 방안 검토 고강도 도발 예고 , 트럼프   기 출범 이후 김여정이 대미 비난 담화를 낸 건 처음입니다   조선중앙     지역 전반의 평화적 환경을 위태롭게 만드는 미국과 그 추종 세력들의 무모한 과시성  시위성 망동들을 강력히 규탄한다  김여정은  ,0,0
585, 트럼프  행정부  머스크의 스타링크에 보조금 확대 추진 ,  소식통은 스타링크가 작년에는 상무부를 상대로   프로그램 해당 규정의 변경을 요구하는 로비를 했지만   트럼프  대통령이 취임한 뒤에는 그런 로비를 중단했다고 전했습니다 ,0,0
586,러    우크라 원조중단에  평화에 기여하는 가장 좋은 방법 ,이어 그는  우리는 그 트럼프 의 평화 의지에 대한 발언을 듣고 있다 며  이에 관한 긍정적인 정보를 받고  이날 앞서 도널드  트럼프  대통령이 우크라이나에 대한 군사 원조 중단을 지시했다는 보도가 나왔다  지난 주말  ,1,1
587, 글로벌 비즈  테슬라   월  산 판매  반토막 ,머스크의 광폭 정치행보에 이른바 머스크 리스크가 불거지면서   트럼프 를 등에 업고 치솟았던 회사의 주가 역시   트럼프  당선 이전과 비슷한 수준으로 돌아갔는데요  현재 주가는 최고점 대비   넘게 하락했고  시총  조  ,0,0
588,   트럼프  취임 후 기술주   하락 반도체     급락 ,도널드  트럼프  미 행정부의 관세 전쟁 여파로 빅테크를 포함한 기술주의 하락폭이 큰 것으로 나타났다  이에  트럼프  대통령 취임 후 하락폭은  로 확대했다  인공지능  대장주 엔비디아는 전날   넘게  ,0,0
589, 트럼프   관세전쟁  시대 열렸다 불안한 코스피 영향은 ,도널드  트럼프  미국 대통령이 예고한  관세 시대 가 열렸다  주식시장은 무역전쟁을 우려하며 변동성을   트럼프  대통령의 관세 정책이 본격화한 영향으로 풀이된다  앞서  일 현지시간    지수   나스닥 지수  ,1,0
590, 국제유가  미국 뉴욕유가   트럼프  관세  증산에 사흘째 하락 ,도널드  트럼프  미국 대통령이 본격적으로 관세 정책을 시행하면서 경기 둔화 우려가 겹친 데다 주요   트럼프 가 강경 관세 정책을 본격적으로 밀어붙이면서 경기둔화 우려가 빠르게 확산되고 있다  미국 소비자들의  ,0,0
591, 속보 트럼프 발 관세전쟁 본격화에 뉴욕증시 동반 하락,미국 도널드  트럼프  행정부가 주도하는 관세전쟁이 본격화하면서 뉴욕증시  대 지수가  일 현지시간  모두 하락했다  이날 뉴욕증권거래소에서 다우존스 산업평균지수는 전 거래일보다  포인트  ,0,0
592,젤렌스키  부분 휴전  제안 백악관 논쟁은 유감 , 트럼프  대통령과의 정상회담에 대해서는 유감스럽다고 말했습니다  파리 곽상은 특파원입니다   기자  궁지에  백악관에서 우리가 계획했던 협상 대신 벌어진 일은 유감입니다  또  트럼프  대통령의 강력한 리더십 아래  ,0,1
593, 트럼프  오늘 집권  기 첫 의회 연설 관세 우크라 종전 구상,도널드  트럼프  미국 대통령이 오늘 미 연방의회 의사당에서 집권  기 첫 의회 연설에 나섭니다   트럼프  대통령은 한국시간으로 오늘 오전  시 상 하원 합동연설에서 우크라이나 종전 방안과 관세 정책  불법 이민자  ,1,1
594,유럽 이어 중국 판매도 반토막  테슬라   급락 상보 ,이에 따라 테슬라는 이날   이상 급락했다  이로써 테슬라는 지난  거래일간   한 달간은   각각 폭락했다  특히  트럼프  당선 이후 상승분을 모두 반납했다 ,0,0
595, 미국 우크라 광물협정 서명 계획 트럼프  의회 연설서 발표 원해 ,도널드  트럼프  미국 대통령과 볼로디미르 젤렌스키 우크라이나 대통령이 광물협정에 서명할 예정이라고 로이터 통신이  일 현지시간  소식통을 인용해 보도했다  소식통에 따르면  트럼프  대통령은 측근들에게 이날 오후  ,1,0
596,글로벌 자동차 업계  캐나다 멕시코 관세로 가격 최대   급등할 것 ,주요 글로벌 자동차 제조업체들이 캐나다와 멕시코산 수입품에 대한 도널드  트럼프  대통령의 신규 관세로   트럼프 가 예고한 대로 이날부터 캐나다와 멕시코에 대한 미국의   관세가 발효됐다  자동차 제조업체들은  ,0,1
597, 년간  조 필요 아랍연맹   트럼프  가자구상  맞서 자체 계획 채택,아랍연맹 이  일 현지시간  이집트 카이로에서 열린 특별정상회의에서 도널드  트럼프  미국 대통령의   트럼프  대통령이 가자지구의 팔레스타인 주민을 인근 국가로 이주시키고 가자지구를 미국이 장악해 휴양지로  ,1,0
598,뉴욕증시  관세전쟁 격화 양상에  대 지수 하락 다우  ,미국 도널드  트럼프  행정부가  일 현지시간  멕시코 캐나다 중국 등  개국산 수입품에 신규 관세 부과를 발효하고 이들  개국이 보복 조치에 나서거나 보복을 예고  관세전쟁이 격화 양상을 보이면서 이날  ,0,0
599,뉴욕연은 총재  관세 조치  연내 물가 영향 미칠 것 ,미국 뉴욕 연방준비은행 연은  존 윌리엄스 총재는  일 현지시간  도널드  트럼프  미 행정부의 관세 정책이 물가에 미치는 영향이 연내 나타날 것이라고 진단했습니다  윌리엄스 총재는 이날 미국 뉴욕에서 열린 블룸버그  ,0,0
600,유엔 인권수장   트럼프  행정부 인권정책 비판,도널드  트럼프  미국 행정부가 인권 증진과 인도적 지원 업무를 수행하는 국제기구와 결별하고  자국 우선주의  앞서  트럼프  대통령은 취임 이후 불법 이민자 단속을 강화하고  다음 달 중 유엔 인권이사회와 난민구호기구  ,1,1
601,뉴욕연은 총재  관세 조치  연내 물가 영향 미칠 것 ,미국 뉴욕 연방준비은행 연은  존 윌리엄스 총재는  일 현지시간  도널드  트럼프  미 행정부의 관세 정책이 물가에 미치는 영향이 연내 나타날 것이라고 진단했습니다  윌리엄스 총재는 이날 미국 뉴욕에서 열린 블룸버그  ,0,0
602,코어위브   트럼프  관세 정책 시장 불확실성 속   도전,지난  일 현지시각    지수는   하락했는데  이는 도널드  트럼프  대통령이 예고한 중국에 대한  더인포메이션은  트럼프  대통령의 지속적인 관세 위협으로 인한 경제 불확실성으로 시장 불안은 올해 내내  ,0,0
603,뉴욕증시  관세전쟁 격화 양상에  대 지수 하락 다우  ,미국 도널드  트럼프  행정부가  일 현지시간  멕시코 캐나다 중국 등  개국산 수입품에 신규 관세 부과를 발효하고 이들  개국이 보복 조치에 나서거나 보복을 예고  관세전쟁이 격화 양상을 보이면서 이날  ,0,0
604,캐나다   에 맞불 보복관세 어리석은 무역전쟁 , 트럼프  미국 대통령의 관세에 맞서 캐나다가 즉각 보복관세를 발표했습니다  세계무역기구에도  트뤼도 총리는  트럼프  대통령이 핑계 삼고 있는 펜타닐 문제는 터무니없고 정당성 없는 거짓 이라며   캐나다를  ,0,0
605, 뉴욕증시 관세  경기침체 공포에 이틀째 하락 다우   급락,도널드  트럼프  미 대통령이 멕시코 캐나다 중국에 관세 부과를 강행하고 각국이 보복 조치를 시사하며  미국은  트럼프  대통령이 예고한 대로 이날 오전  시부터 멕시코 캐나다 중국에 대한 관세를 발효했다  ,0,0
606, 트럼프   보복하면 상호관세 강대강 치닫는 관세전쟁  글로벌 뉴스픽 ,나섰지만  트럼프  대통령은 전혀 아랑곳하지 않고 오히려 공세 수위를 더 높였습니다  관세 강대강 대치가 이어지면서 치킨게임 양상으로 치닫고 있는데요  계속해서 김성훈 기자와 짚어보겠습니다   트럼프  대통령이  ,1,0
607,캐나다 총리  에 즉각  보복 관세  발효 ,쥐스탱 트뤼도 캐나다 총리가  일 현지시간  도널드  트럼프  미국 대통령의 캐나다에 대한   관세 부과를  트뤼도 총리는  트럼프  행정부의 관세에 대해  어떠한 정당한 근거나 필요성도 전혀 없다 며 세계무역기구  ,1,0
608, 마감 미국증시  극심한 변동성 나스닥 끝내 하락 다우 는 급락 반도 ,이날 장 초반만 해도 도널드  트럼프   기 관세 조치가 중국에 이어 캐나다 멕시코에 대해서도 본격   트럼프   기 행정부는 사전 예고한 대로 이날부터 캐나다와 멕시코에   보편관세를 부과하고 중국에   추가  ,0,0
609, 트럼프   캐나다   에 보복하면 상호관세 즉시 부과 ,진정호 특파원   캐나다가 미국의   관세에 보복 관세를 단행하면 즉각 그에 상응하는 상호관세를 부과하겠다고 도널드  트럼프  미국 대통령이 밝혔다  도널드  트럼프  미국 대통령 연합뉴스 자료사진   트럼프 는  일  ,1,1
610,국제유가   트럼프  관세  증산에 사흘째 하락   ,도널드  트럼프  미국 대통령이 본격적으로 관세 정책을 시행하면서 경기 둔화 우려가 겹친 데다 주요   트럼프 가 강경 관세 정책을 본격적으로 밀어붙이면서 경기둔화 우려가 빠르게 확산되고 있다  미국 소비자들의  ,0,0
611,캐나다 총리  트럼프  경제 망가뜨려 병합할 생각 물러서지 않아 ,  쥐스탱 트뤼도 캐나다 총리 쥐스탱 트뤼도 캐나다 총리는  일 현지시간  자국을 향한 도널드  트럼프  미국  트뤼도 총리는 이날 캐나다 오타와 의회에서 기자회견을 열고  트럼프  행정부의 관세에 대해  어떠한 정당한  ,0,0
612, 속보  뉴욕증시  관세전쟁 격화에  대 지수 하락 다우  ,미국 도널드  트럼프  행정부가  일 현지시간  멕시코 캐나다 중국 등  개국산 수입품에 신규 관세 부과를 발효하고 이들  개국이 맞대응에 나서면서 이날 뉴욕증시의  대 지수가 모두 하락했다  이날  ,0,0
613, 트럼프  관세  쇼크    뉴욕증시   대 지수 하락 다우  종합 ,도널드  트럼프  미국 대통령 발   관세 전쟁 에 미국 뉴욕증시  대 주가지수가 롤러코스터 장세를 보인   트럼프  대통령이 밀어 붙인  고율 관세 가 발효되면서 일단 불확실성은 제거됐다는 분석에 장 중 저가  ,0,0
614, 국방차관 후보  한국 상황보면 한 미 일 협력 지속될지 불분명 ,콜비는  트럼프   기 때 국방부 부차관보를 지낸 지한파  인사로 지난해 아시안리더십컨퍼런스  도널드  트럼프  대통령의 비전에는 한국 같이 유능하고 의욕적인 동맹국에 힘을 실어주는 것이 포함된다 고  ,1,1
615,  자동차 업체   트럼프  무역정책  수혜자  될 수도 ,업체들이  트럼프  대통령의 수입차 관세 위협에도 불구하고 오히려 수혜를 볼 수 있다는 분석이 제기됐다  배런스 는 지난  일 현지시각  보도에서  토요타와 혼다 주가가 과매도 상태일 수 있다 며  트럼프  ,0,1
616,카쉬 파텔    국장 임명   만 달러 자산과 투자 내역 공개,파텔은 도널드  트럼프  대통령 행정부에서 다양한 역할을 수행했다  법무부 검사  하원 정보위원회   트럼프  미디어   테크놀로지 그룹 을 포함해 여러 고객사를 보유한 이 회사는 파텔이   국장으로  ,0,0
617,이집트  가자 재건 구상  발표 휴전 연장 불발시 열흘내 교전 , 트럼프  미국 대통령이 제안한 가자 구상의 대안을 논의한 아랍연맹 정상회의에서 이집트가 내놓은 자체 가자  아랍연맹은 현지 시각 어제 이집트 카이로에서  트럼프  미국 대통령의  가자지구 구상 에 맞설 대안을  ,0,0
618, 트럼프   캐나다  미국에 보복하면 같은 금액만큼 상호관세 즉시 부과 ,아주경제 이건희 기자   도널드  트럼프  미국 대통령  사진 연합뉴스  도널드  트럼프  미국 대통령이 캐나다가 추가 관세에 대한 보복 관세 부과 시 상응하는 상호 관세를 추가로 즉시 부과하겠다고  ,1,1
619,이매뉴얼 전 시카고 시장 정치 재개 시사,그는 최근 백악관서 열린 도널드  트럼프  대통령과 볼로도미르 젤렌스키 우크라이나 대통령의 회담이 파행으로 끝난 데 대해  우리의 동맹국이 우리를 떠나가거나 끝까지 함께 하지 않는다면 미국은 엄청난 위기에 처할  ,1,1
620, 증시 마감 직전 반도체주는   상승  인텔  급락 ,반도체 섹터는 전일  트럼프 발 관세 공포 속에 곤두박질 친 뒤 이날엔 제한적인 반등흐름을 보였다  특히 전일  대 추락했던  반도체 대장주 엔비디아의 주가가 이날엔 상승흐름을 보여 눈길을 끌었다  하지만  ,0,1
